Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
shadow-corridor,https://www.metacritic.com/game/switch/shadow-corridor,NIS America,KazukiShiroma,"Oct 26, 2021",PC,"Immerse yourself in the latest chapter of the popular, Japanese indie horror title, Kageroh: Shadow Corridor. Survive against the onslaught of horrors that lie in wait in eerie, traditional Japanese locales that change with every playthrough.",61.0,mixed or average reviews,7.0,2.0,2.0,3.0,tbd,no user score yet,,,,,"Action Adventure, Survival",No Online Multiplayer,,
asterix-obelix-xxl-2,https://www.metacritic.com/game/switch/asterix-obelix-xxl-2,Microids,Etranges Libellules,"Nov 29, 2018","PC, PlayStation 4, Xbox One","More than 10 years following their last appearance on games consoles and PC, Asterix and Obelix are back and in better shape than ever! Asterix & Obelix XXL 2 is a superb blend of action and adventure for all ages, with a winning combination of comedy and brawling. But where has Getafix gone? The long-bearded druid has disappeared after betraying his own people for Julius Caesar! The Gaulish village is in uproar! They must find out the truth! Always ready for a fight, Asterix and Obelix are sent to Rome on a mission by their chief Vitalstatistix. There, they find a new amusement park - Las Vegum - built by the famous Roman emperor. To what end? What is Getafix hiding? Collapse",61.0,mixed or average reviews,8.0,1.0,7.0,0.0,5.5,mixed or average reviews,13.0,1.0,1.0,3.0,"Action, Platformer, 3D",No Online Multiplayer,,
remilore-lost-girl-in-the-lands-of-lore,https://www.metacritic.com/game/switch/remilore-lost-girl-in-the-lands-of-lore,Nicalis,Pixellore,"Feb 26, 2019","PC, PlayStation 4, Xbox One","RemiLore is a ""rogue-lite"" anime style adventure set in a colorful world where players hack-and-slash their enemies and cast devastating magic attacks using Lore's special powers.",61.0,mixed or average reviews,20.0,3.0,15.0,2.0,5.3,mixed or average reviews,8.0,3.0,0.0,1.0,"Action, Action Adventure, General",No Online Multiplayer,E10+,#23 Most Shared Switch Game of 2019
catan,https://www.metacritic.com/game/switch/catan,Asmodee,exozet,"Jun 20, 2019",PC,"Trade, Build, Settle on Nintendo Switch. Discover or re-discover all the fun of the strategic & social gameplay of the million-seller board game!. The island of CATAN ™ is an uninhabited land rich in resources for you to settle. Unfortunately, your opponents have the same plans. Build settlements, roads and cities strategically to gain supremacy on CATAN! Some resources you have in abundance, other resources are scarce. Trade resources wisely & skillfully to stack the odds in your favor and become the greatest settler of CATAN. [Nintendo] Collapse",61.0,mixed or average reviews,13.0,4.0,8.0,1.0,2.0,generally unfavorable reviews,12.0,1.0,0.0,8.0,"Miscellaneous, Board / Card Game",,E,
aka,https://www.metacritic.com/game/switch/aka,Neowiz,"Namra games, Cosmo Gatto","Dec 14, 2022",PC,"
Find inner peace in a top-down, small, open-world game.
Make things better by growing plants, help others, craft and discover a carefully handcrafted island...
but demons from your past might come back to remind you what you want to forget.

***
Explore different biomes, from cloud forests to snowy mountains.
Connect with the island inhabitants.
A farming experience inspired by permaculture.
Gather resources to craft houses, musical instruments, clothes, etc.
Cook and prepare medicines.
Relax and the back of a giant monster, looking at the clouds or in hot springs under a cherry blossom tree.

But your hardest task will be to find a way to talk to these poor souls who are wandering on the island. These war victims are waiting for your help. Collapse",61.0,mixed or average reviews,7.0,0.0,7.0,0.0,tbd,no user score yet,2.0,0.0,1.0,1.0,"Simulation, Adventure, 3D, Virtual, Third-Person, Virtual Life",No Online Multiplayer,E,
zoids-wild-blast-unleashed,https://www.metacritic.com/game/switch/zoids-wild-blast-unleashed,Outright Games,Takara Tomy,"Oct 16, 2020",,"Unleash the wild mecha power and animal instinct of Zoids, in spectacular head-to-head battles on Nintendo Switch. With stunning graphics faithful to the Zoids Wild anime, and an intuitive 3D combat system that lets you chain incredible combos instinctively, Zoids Wild: Blast Unleashed is the ultimate showdown between your favorite pilots and their Zoids. But are Zoids merely weapons, or your partners? Your skill in combat will decide who wins between warring factions including Arashi’s Team Freedom and the power-hungry Team Dark Metal, in a new Zoids story. So choose your hero, step on to the battlefield, and fight to awaken the greatest bond between human and Zoid – then use the hidden power known as Wild Blast to defeat your rivals!
With a huge choice of characters, Zoids and game modes, Zoids Wild: Blast Unleashed takes mecha combat to the next level. Settle scores in 2-player battles, challenge yourself in Mission Mode and Battle Tactics Mode, and hone your skills in Practice Mode. Are you ready to command the strongest lifeforms in the world? Collapse",61.0,mixed or average reviews,10.0,1.0,8.0,1.0,tbd,no user score yet,2.0,1.0,1.0,0.0,"Action, General",No Online Multiplayer,E10+,
super-cane-magic-zero,https://www.metacritic.com/game/switch/super-cane-magic-zero,IntraGames,STUDIO EVIL,"May 30, 2019","PC, PlayStation 4","The planetoid of WOTF is in turmoil since magic went wild by the powers of the magic dog AAAH! Unlikely heroes fell from the sky and are guided by a giant talking strawberry cake to save the world. But first, they must find the six witches and wizards of the Academy of Poptarts... Explore more than 50 levels full of secrets, monsters, and treasures and save the world from chaos. Embark in the weirdest video game adventure to save AAAH! Collapse",60.0,mixed or average reviews,8.0,1.0,6.0,1.0,6.4,mixed or average reviews,14.0,5.0,2.0,2.0,"Role-Playing, Japanese-Style",No Online Multiplayer,E10+,
brawl,https://www.metacritic.com/game/switch/brawl,QubicGames,Bloober Team,"Jan 12, 2018","PC, PlayStation 4","Are you ready to face your darkest fears... with a bomb in your hand? Step into the darkness of The Emporium with 8 unique characters, each with a rich back story and a surprising plot-twist. Fight your way to the end using different play styles, from pure brutality as a Wrestler to hiding in shadows as an elusive Thief. Play with up to 4 players on Multiplayer Mode with 20+ interactive maps. Fight against your opponents and environmental hazards in 5 game modes, featuring Sumo, Color Domination and Classic Brawl. Team up with a friend and take a challenge on 3 different Challenge Modes. Use powerups to upgrade your bombs and be even more deadly than usual. Collapse",60.0,mixed or average reviews,8.0,1.0,5.0,2.0,4.6,generally unfavorable reviews,14.0,0.0,0.0,2.0,"Action, Arcade",4,M,
final-fantasy-crystal-chronicles-remastered-edition,https://www.metacritic.com/game/switch/final-fantasy-crystal-chronicles-remastered-edition,Square Enix,Square Enix,"Aug 27, 2020","iPhone/iPad, PlayStation 4","
The Return of a Masterpiece

FINAL FANTASY CRYSTAL CHRONICLES is back and more beautiful than ever on Nintendo Switch and PlayStation 4, fifteen years after the classic original.

FINAL FANTASY CRYSTAL CHRONICLES Remastered Edition follows a young group, known as the Crystal Caravans, as they embark on an epic journey to search for myrrh, a precious and rare liquid needed to cleanse and maintain a crystal protecting their world from the deadly gas, miasma.

Team up with faraway friends to take down fearsome foes! Enlist comrades to your crystal caravan in an online multiplayer mode for up to four players. Collapse",60.0,mixed or average reviews,22.0,4.0,18.0,0.0,4.5,generally unfavorable reviews,93.0,11.0,6.0,39.0,"Role-Playing, Action RPG",4,T,#23 Most Discussed Switch Game of 2020
the-caligula-effect-overdose,https://www.metacritic.com/game/switch/the-caligula-effect-overdose,NIS America,Aquria,"Mar 12, 2019","PC, PlayStation 4, PlayStation Vita","Mobius. An idyllic world that exists for the sake of letting people forget about the pain and problems of reality. In this world created by a sentient virtual idol, μ (Mu), reality and fantasy has become blurred, allowing people to relive their high school years in bliss. Yet in this seemingly beautiful and perfect world, something is amiss. Escape from this false paradise with your fellow students and return to reality in The Caligula Effect: Overdose. Collapse",60.0,mixed or average reviews,12.0,2.0,8.0,2.0,6.3,mixed or average reviews,20.0,4.0,1.0,1.0,"Role-Playing, General",No Online Multiplayer,M,#44 Most Shared Switch Game of 2019
dragon-quest-ii-luminaries-of-the-legendary-line,https://www.metacritic.com/game/switch/dragon-quest-ii-luminaries-of-the-legendary-line,Square Enix,Square Enix,"Sep 27, 2019",iPhone/iPad,"
The second instalment in the celebrated Dragon Quest series finally comes to mobile! Explore fair lands and foul dungeons in this all-time classic RPG!

Every wondrous weapon, spectacular spell and awesome adversary in this rich fantasy world is yours to discover in a single standalone package. Download it once, and there's nothing else to buy, and nothing else to download!

In-game text is available in English only.

Prologue

A century has passed since the events of DRAGON QUEST, during which time three new nations have been founded by the offspring of the great hero of Alefgard.
But the peace they have long enjoyed is no more. Demon hosts summoned forth from the darkness by the fallen High Priest Hargon have brought the land to the brink of ruin once again.
Now, the young prince of Midenhalla descendant of the legendary warrior Erdrickmust set out to find the two other heirs to the heroic bloodline so that together they might defeat the nefarious Hargon and restore peace to their world.

Game Features

* Whether you're keen to pick up where the first part of the Erdrick Trilogy left off, or are entirely new to the series, DRAGON QUEST II: Luminaries of the Legendary Line is sure to take you on an unforgettable journey.

* In this early example of an open-world adventure, players are free to wander the wilds, brave monster-infested dungeons, or take to the seas in search of new landsdiscovering ever more powerful abilities and valuable treasures along the way!

*Simple, Intuitive Controls
The game's controls are designed to work perfectly with the vertical layout of any modern mobile device, and the position of the movement button can be changed to facilitate both one- and two-handed play.

* Experience the multi-million selling series, beloved both in Japan and beyond, and see how the masterful talents of series creator Yuji Horii first combined with the revolutionary synthesizer sounds of Koichi Sugiyama and the wildly popular manga illustrations of Akira Toriyama to create a gaming sensation. Collapse",60.0,mixed or average reviews,9.0,2.0,5.0,2.0,6.1,mixed or average reviews,15.0,1.0,5.0,0.0,"Role-Playing, Japanese-Style",No Online Multiplayer,T,
the-bunker,https://www.metacritic.com/game/switch/the-bunker,Wales Interactive,Channel 4,"Apr 9, 2018","iPhone/iPad, PC, PlayStation 4, Xbox One","As the last remaining survivor in a nuclear bunker, Johns daily routine is the one thing that keeps him sane. But when an alarm goes off, his mind starts to self-destruct. The Bunker is a live-action psychological horror game starring Adam Brown (The Hobbit) and Sarah Greene (Penny Dreadful) with writing talent behind The Witcher, Broken Sword and SOMA. Collapse",60.0,mixed or average reviews,10.0,0.0,8.0,2.0,1.8,overwhelming dislike,5.0,0.0,0.0,0.0,"Adventure, Point-and-Click",No Online Multiplayer,T,
payday-2,https://www.metacritic.com/game/switch/payday-2,"Starbreeze , 505 Games","Sumo Digital, Overkill Software","Feb 27, 2018","PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One","Payday 2 is an action-packed, four-player co-op heist shooter that once again lets gamers don the masks of the original Payday crew - Dallas, Hoxton, Wolf and Chains. The new CrimeNet network offers a huge range of dynamic contracts and players are free to choose anything from small-time convenience store hits or kidnappings, to cyber-crime or emptying out bank vaults. As the crew progresses the jobs become bigger, better and more rewarding. Along with earning more money and becoming a legendary criminal comes a new character customization and crafting system that lets crews build and customize their own guns and gear. Collapse",60.0,mixed or average reviews,34.0,6.0,24.0,4.0,5.0,mixed or average reviews,44.0,4.0,5.0,8.0,"Action, Shooter, First-Person, Arcade",4,M,#93 Most Discussed Switch Game of 2018
snk-heroines-tag-team-frenzy,https://www.metacritic.com/game/switch/snk-heroines-tag-team-frenzy,"NIS America , SNK Corporation",SNK Corporation,"Sep 7, 2018","PC, PlayStation 4","Play online or with friends as SNK's iconic heroines in the brand-new 2 vs 2 fighting game, SNK HEROINES Tag Team Frenzy. Activate Special Moves with a single button, and make use of special items to change the tide of battle! However, the fight isn't over the moment you've chipped enough health away. Once your opponent is on the ropes, utilize your Dream Finish technique to win the match. Spectate on other battles online, and wage on who you think will win using in-game points. Use your winnings to buy voice clips and accessories in an all-new costume system, and customize your favorite heroine to your heart's content. Collapse",60.0,mixed or average reviews,24.0,4.0,16.0,4.0,6.5,mixed or average reviews,55.0,4.0,4.0,2.0,"Action, Fighting, 2D",8,T,#43 Most Shared Switch Game of 2018
turok-2-seeds-of-evil-remaster,https://www.metacritic.com/game/switch/turok-2-seeds-of-evil-remaster,"Night Dive Studios , Limited Run Games",Night Dive Studios,"Aug 9, 2019","PC, PlayStation 4, Xbox One","
The Dinosaur Hunter Returns

Having defeated the Campaigner, Turok throws the Chronocepter into a waiting volcano to destroy it. Unfortunately the blast awakens an even deadlier force - The Primagen. Once again Turok is tasked with restoring peace to the land and stopping the Primagen from merging Earth with the nether world.

Fight your way through 35 different types of enemies with bouncing bellies, blinking eyes, stretching tentacles and snapping jaws. From Prehistoric Raptors, to evolved Flesh Eaters, to your final battle with the Mother of all beasts you'll want to defeat all of them! Collapse",60.0,mixed or average reviews,8.0,1.0,6.0,1.0,7.1,mixed or average reviews,8.0,0.0,1.0,1.0,"Action, Shooter, First-Person, Arcade",16,M,
shelter-generations,https://www.metacritic.com/game/switch/shelter-generations,CIRCLE Entertainment,Might and Delight,"Apr 12, 2018",,"
There are two games included in this special digital collection.

Shelter 2 (with the Mountains DLC included) follows the life of a mother Lynx; it's a journey of parenthood in which nurturing your cubs is paramount for survival. You need to hunt for food and utilise maternal instincts such as calling the cubs closer, making sure they drink water from rivers, and lifting and carrying them from harm's way. You need to raise them safely until they reach adulthood, with a different experience and circumstances each time you play.

Paws: A Shelter 2 Game is a standalone experience based within the same world. In this poetic adventure you need to explore and survive the wilds as a cub, interacting with the environment and forging a surprising alliance. It features puzzles, a special soundtrack and plenty of memorable moments. Collapse",60.0,mixed or average reviews,8.0,1.0,7.0,0.0,6.0,mixed or average reviews,5.0,0.0,0.0,0.0,"Miscellaneous, Adventure, General, Compilation",No Online Multiplayer,T,
rogue-trooper-redux,https://www.metacritic.com/game/switch/rogue-trooper-redux,Rebellion,Rebellion,"Oct 17, 2017","PC, PlayStation 4, Xbox One","A tactical shooter and comic book adaptation, Rogue Trooper is back, remastered in high definition. Experience combat and third person action in this tale of betrayal and revenge at the far reaches of the galaxy. You are the last Genetic Infantryman (GI). Bred for war and betrayed by your superiors at the Quartz Zone Massacre, you stalk the battlefield as a one-man squad, carrying the sentient biochips of three fallen soldiers in your rifle, pack and helmet. Your mission? Fight your way across the chemical-blasted wastes of Nu-Earth -- a planet ravaged by an endless apocalyptic war in search of the Traitor General and payback. Collapse",60.0,mixed or average reviews,9.0,0.0,8.0,1.0,6.4,mixed or average reviews,20.0,3.0,2.0,1.0,"Action, Shooter, Third-Person, Arcade",4,T,
i-and-me,https://www.metacritic.com/game/switch/i-and-me,"Ratalaika Games S.L. , Ratalaika Games",Wish Fang,"Jul 13, 2017","PC, PlayStation 4, PlayStation Vita, Xbox One","If there were another me,
Observing myself from the perspective of a spectator,
How would I regard another me?
How would I get along with the other me I and Me is a puzzle platformer. To play the game, you control two cats simultaneously.",60.0,mixed or average reviews,11.0,2.0,7.0,2.0,6.7,mixed or average reviews,18.0,2.0,1.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,E,
brawlout,https://www.metacritic.com/game/switch/brawlout,Angry Mob Games,Angry Mob Games,"Dec 19, 2017","PC, PlayStation 4, Xbox One","Brawlout packs a punch with couch and online play modes, blending platform fighter mechanics and traditional fighting game play into a stylish and fluid battle royale. Rather than slow-paced defensive battles, Brawlout goes all-out with the lightning-fast aerobatics which platform fighters are famous for. Striking the balance between the growing competitive scene and the genre’s party game roots, Brawlout hopes to cater to the veteran platform fighter, the casual fan and the newcomer looking to make their mark. Collapse",60.0,mixed or average reviews,20.0,3.0,15.0,2.0,5.7,mixed or average reviews,46.0,2.0,10.0,6.0,"Action, Fighting, 2D",,E10+,"#65 Most Discussed Switch Game of 2017
#29 Most Shared Switch Game of 2017"
riverbond,https://www.metacritic.com/game/switch/riverbond,Cococucumber,Cococucumber,"Dec 10, 2019","PC, PlayStation 4, Xbox One","The Knight has imprisoned the leaders of the Eight Worlds, causing chaos, droughts and disarray! Adventure together to defeat evil and help the charming citizens of Riverbond in this action-packed journey through beautiful, hand-crafted worlds.",60.0,mixed or average reviews,10.0,1.0,9.0,0.0,tbd,no user score yet,3.0,1.0,0.0,0.0,"Action, Action Adventure, General",No Online Multiplayer,E10+,
best-friend-forever,https://www.metacritic.com/game/switch/best-friend-forever,Alliance,Starcolt,"Aug 27, 2020",PC,"Best Friend Forever is the world’s first simulation game to combine pet care and dating (just not necessarily at the same time). Train, pat and play with your very own dog to form a bond that will last the ages. With your four-legged companion by your side, meet, woo and cherish the many cuties of Rainbow Bay’s thriving singles scene. Collapse",60.0,mixed or average reviews,13.0,2.0,10.0,1.0,4.4,generally unfavorable reviews,5.0,0.0,3.0,2.0,"Adventure, Visual Novel",No Online Multiplayer,T,
writhe,https://www.metacritic.com/game/switch/writhe,MissionCtrlStudios,MissionCtrlStudios,"Jan 15, 2021",,"Grab your guns and paint the floor with GRUBJUICE! WRITHE transports you to an alternate ‘70s Thailand, where an endless horde of mutant sago worms terrorize the good people of Bangkok. Suit up and lock ‘n’ load- it’s your duty as an exterminator to hold back this wriggling tide to the last breath.

Blast your way through ceaseless swarms of grubs to a thumping industrial soundtrack, and throw yourself into an original arcade FPS that will test your mettle at every turn. Fight to survive for as long as you can and earn your place among top exterminators on the global leaderboards. WRITHE is about knowing when to run and when to gun in a desperate struggle for precious seconds.

- Retro style graphics with a modern twist
- Endless waves of grubs both big and small to exterminate
- Dual-wield a deadly shotgun and plasma rifle combo
- Three unique arenas to take on
- Defend your rank on the online leaderboards
- Slay smoothly in both 30 and 60 FPS modes
Collapse",60.0,mixed or average reviews,7.0,0.0,7.0,0.0,8.2,generally favorable reviews,17.0,11.0,0.0,0.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,,#89 Most Discussed Switch Game of 2021
gigantosaurus-the-game,https://www.metacritic.com/game/switch/gigantosaurus-the-game,Outright Games,Cyber Group Studios,"Mar 27, 2020","PC, PC, PlayStation 4, Stadia, Xbox One","Explore and race across the prehistoric world of Gigantosaurus. This Disney dino tale is part saving the world, part super race, and all giant fun. Rocky, Tiny, Mazu and Bill have scary problems – like the meteor that’s blocked up Giganto’s volcano! Only you and your dino friends can dare to solve puzzles and save the day – but you might need Giganto’s powers too! And the end of each story is the start of a super rally to the next zone. Will you be the most roarsome adventurer or the fastest racer? Collapse",60.0,mixed or average reviews,9.0,3.0,4.0,2.0,tbd,no user score yet,3.0,0.0,1.0,0.0,"Action Adventure, General",No Online Multiplayer,E,
mega-man-x-legacy-collection-2,https://www.metacritic.com/game/switch/mega-man-x-legacy-collection-2,Capcom,"Capcom, Digital Works Entertainment","Jul 24, 2018","PC, PlayStation 4, Xbox One","Mega Man X Legacy Collection 2 includes Mega Man X5, X6, X7, and X8.",60.0,mixed or average reviews,13.0,1.0,10.0,2.0,8.2,generally favorable reviews,60.0,1.0,2.0,0.0,"Miscellaneous, Compilation",No Online Multiplayer,T,
assassins-creed-iii-remastered,https://www.metacritic.com/game/switch/assassins-creed-iii-remastered,Ubisoft,Ubisoft,"May 21, 2019","PC, PlayStation 4, Stadia, Xbox One","Relive the American Revolution or experience it for the first time in Assassin's Creed® III Remastered, with enhanced graphics and improved gameplay mechanics. Plus, Assassin's Creed Liberation Remastered and all solo DLC content are included.",60.0,mixed or average reviews,15.0,4.0,9.0,2.0,6.8,mixed or average reviews,71.0,13.0,9.0,9.0,"Action Adventure, Open-World",No Online Multiplayer,M,"#52 Most Discussed Switch Game of 2019
#93 Most Shared Switch Game of 2019"
warriors-orochi-4,https://www.metacritic.com/game/switch/warriors-orochi-4,Koei Tecmo Games,Omega Force,"Oct 16, 2018","PC, PlayStation 4, Xbox One","A collaboration starring heroes from DYNASTY WARRIORS and SAMURAI WARRIORS. A roster of 170 playable characters! Five new characters - Zeus, Athena, Ares, Perseus, and Odin join the battle. Introducing ""Magic"" to the series, you can now experience even more thrilling and intense Musou Action.",60.0,mixed or average reviews,16.0,3.0,11.0,2.0,7.1,mixed or average reviews,18.0,0.0,1.0,0.0,"Action, Beat-'Em-Up, 3D",6,T,
zombie-driver-immortal-edition,https://www.metacritic.com/game/switch/zombie-driver-immortal-edition,EXOR Studios,EXOR Studios,"Jul 25, 2019",Xbox One,"New and specially improved version of the zombie smashing hit, exclusively for the Xbox One. Insane mix of cars, speed, explosions, blood and zombies! Fight through an epic narrative campaign or test yourself in the Slaughter and Blood Race modes. Engage huge bosses, save survivors, drive crazy vehicles such as a bulldozer, fire truck or even a tank and smash everything in your way. Take part in the Blood Race tournament - chase other cars and take them down without mercy on brutal racing tracks. Jump into the Slaughter mode and survive as long as possible on specially crafted arenas. Experience super smooth gameplay at 60 frames per second and extra crisp visuals. Zombie Driver Ultimate Edition includes all DLC content that was ever created for the game. Collapse",60.0,mixed or average reviews,11.0,3.0,5.0,3.0,tbd,no user score yet,3.0,0.0,0.0,0.0,"Action, Simulation, General, Vehicle, Combat",No Online Multiplayer,M,
snow-bros-nick-tom-special,https://www.metacritic.com/game/switch/snow-bros-nick-tom-special,"Daewon Media Co., Ltd.",CRT Games,"May 19, 2022",,A 1990s arcade-style platformer revival.,60.0,mixed or average reviews,7.0,1.0,5.0,1.0,tbd,no user score yet,1.0,1.0,0.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,E,
claybook,https://www.metacritic.com/game/switch/claybook,Second Order,Second Order,"Mar 12, 2019","PC, PlayStation 4, Xbox One","Claybook is a unique world made entirely of clay. Every inch of the environment can be shaped and molded. Everything has matter inside it, not just an outer shell. Clay can be liquid or solid, and it can be deformed and destroyed. In the game, you step into the shoes of brave kids who bring the Claybook to life. Each chapter of the book challenges you with unique obstacles and puzzles. You possess clay blobs and morph them into different shapes to overcome tricky situations. Each shape has its strengths and weaknesses, and some even have special powers. Collapse",60.0,mixed or average reviews,11.0,2.0,7.0,2.0,5.7,mixed or average reviews,10.0,0.0,2.0,0.0,"Action, Puzzle, General, Platformer, 3D",No Online Multiplayer,E,
dusk-diver-2,https://www.metacritic.com/game/switch/dusk-diver-2,Idea Factory,Wanin International,"Aug 30, 2022","PC, PlayStation 4, PlayStation 5","
Yang Yumo, a college student with a daily part-time job. Her body had been suffering from the aftermath of the Youshanding incident a year back.

In an ordinary day, Choas Beasts reappeared in the streets of Youshanding, and Yumo had to once again step onto the battlefield!

A journey of adventure and guardianship is about to unfold!!

The fully enhanced Ximending action game sequel! New characters! New scenes! New customizations! It's the all new Dusk Diver 2!! Collapse",60.0,mixed or average reviews,9.0,1.0,8.0,0.0,tbd,no user score yet,,,,,"Action, Role-Playing, Action RPG, Beat-'Em-Up, 3D",No Online Multiplayer,T,
farming-simulator-20,https://www.metacritic.com/game/switch/farming-simulator-20,Focus Home Interactive,Giants Software,"Dec 3, 2019",iPhone/iPad,"In Farming Simulator 20, take control of vehicles and machines faithfully recreated from leading brands in the industry. For the first time on Nintendo Switch, this includes John Deere, the largest agriculture machinery company in the world. Drive other famous farming brands such as Case IH, New Holland, Challenger, Fendt, Valtra, Krone, Deutz-Fahrand many more.

Farming Simulator 20 features a new North American environment in which to develop and expand your farm. Enjoy many exciting farming activities, including new machinery and crops with cotton and oats, new to the Nintendo Switch! Tend to your livestock of pigs, cows, and sheep, and now ride your own horses, letting you explore the vast land around your farm in a brand-new way. Collapse",59.0,mixed or average reviews,8.0,1.0,5.0,2.0,2.2,generally unfavorable reviews,18.0,0.0,0.0,11.0,"Simulation, Virtual, Career",No Online Multiplayer,E,
liberated,https://www.metacritic.com/game/switch/liberated,Walkabout Games,Atomic Wolf,"Jun 2, 2020",PC,"
Welcome to a brave new world. Undeniable truth and personal freedoms are dying. Revolution is near. Rise up in the bloodstained struggle for a land of the free.

Forget everything you know about comics. Immerse yourself in a dark, rain-soaked city. Use your wits, hack the system, sneak and solve puzzles. And when the going gets good, dispense picturesque headshots for great justice. Let the stunning hand-drawn art and action unite on the pages of this noir cyberpunk story.

You are watched every minute of every hour of every day.
Accept it. Or start a fire. Collapse",59.0,mixed or average reviews,33.0,9.0,19.0,5.0,6.7,mixed or average reviews,30.0,6.0,3.0,3.0,"Action Adventure, Adventure, General, Linear",No Online Multiplayer,M,
the-dark-crystal-age-of-resistance-tactics,https://www.metacritic.com/game/switch/the-dark-crystal-age-of-resistance-tactics,"En Masse Entertainment , Netflix",BonusXP,"Feb 4, 2020","PC, PlayStation 4, Xbox One","
Netflix's The Dark Crystal: Age of Resistance comes to life as a thrilling tactical strategy game!

In The Dark Crystal: Age of Resistance Tactics, lead the heroic Gelfling to restore light to the world of Thra! Experience everything the fantasy world has to offer by playing throughand going beyondthe events of the Netflix series. Encounter never-seen-before playable characters, stories, and environments.
Over the course of 80 unique turn-based campaign battles taking place across the lands of Thra, recruit new allies and customize their forces by assigning them jobs and outfitting them with new equipment.

Continue the Story in an Expanded World of Thra - Delve deeper into the legend of The Dark Crystal to learn more about the Gelfling clans and their histories across more than 5 diverse, modular territories. Choose from over 15 character jobs, play through reimagined and brand-new battles against the malicious Skeksis and help lead the proud Gelfling to victory.

Gelfling Tactics - Devise unique ways for the outmatched Gelfling to fulfill their prophecy in multi-layered, turn-based tactical combat. Units can be customized for specific fights with gear, upgradable abilities and a job system. Use guile, planning and cunning to overcome superior foes!

Highly Replayable - Replay finished battles to earn full marks or replay the entire game! Once completed, challenge New Game+ mode, keeping all progress from the first playthrough while facing more difficult versions of battles.

Rich, Dynamic Environments - The world of Thra is a living, unpredictable environment as dangerous as it is beautiful. Dynamic events on the battlefield may create opportunities or put the Gelflings at a disadvantage, necessitating rapid changes in strategy. Collapse",59.0,mixed or average reviews,22.0,4.0,16.0,2.0,6.9,mixed or average reviews,21.0,2.0,2.0,1.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,E10+,
blair-witch,https://www.metacritic.com/game/switch/blair-witch,Bloober Team,Bloober Team,"Jun 25, 2020","PC, PlayStation 4, Xbox One","Your darkest fears will awaken in these woods.
It's 1996. A young boy disappears in the Black Hills Forest near Burkittsville, Maryland. As Ellis, a former police officer with a troubled past, you join the search. What starts as an ordinary investigation soon turns into an endless nightmare as you confront your fears and the Blair Witch, a mysterious force that haunts the woods

Blair Witch is a first-person, story-driven psychological horror game based on the cinematic lore of Blair Witch.
A STORY OF THE HUMAN DESCENT INTO DARKNESS
From the creative minds behind the critically acclaimed Layers of Fear, experience first-hand the toll that fear can take on the mind in an original story inspired by the cinematic lore of Blair Witch.
FIND THE WAY THROUGH THE HAUNTED WOODS
With just your loyal dog Bullet by your side, navigate your way through a cursed forest that warps and distorts both time and space.
YOUR SANITY AGAINST HER CURSE
Stand against the horrors of the Blair Witch and the decaying sanity of a man burdened by his past.
HOW WILL YOU FACE YOUR FEARS?
As you delve deeper into the woods, how you react to danger and behave under pressure will ultimately teach you more about yourself. Collapse",59.0,mixed or average reviews,13.0,2.0,9.0,2.0,6.4,mixed or average reviews,20.0,2.0,0.0,2.0,"Action Adventure, Survival",No Online Multiplayer,M,
surgeon-simulator-cpr,https://www.metacritic.com/game/switch/surgeon-simulator-cpr,Bossa Studios,Bossa Studios,"Sep 13, 2018",,"Didn’t fancy seven years at medical school? Skip straight to the operating table with the critically-acclaimed Surgeon Simulator CPR, fully revived and feeling better-than-ever on the Nintendo Switch. Now featuring all-new motion control functionality as well as local co-op play, it’s time to scrub up for the most immersive version yet of the infamous operation sim. Collapse",59.0,mixed or average reviews,7.0,1.0,5.0,1.0,4.6,generally unfavorable reviews,8.0,0.0,1.0,2.0,"Simulation, Virtual, Career",No Online Multiplayer,M,
sisters-royale-five-sisters-under-fire,https://www.metacritic.com/game/switch/sisters-royale-five-sisters-under-fire,Chorus Worldwide,"Alfa System, Alpha System","Jan 30, 2020","PC, PlayStation 4, Xbox One","The first new game in 12 years from Alfa System, the team that brought you.the Shoot 'Em Up ""Castle of Shikigami III"" in the ""Castle of Shikigami"" series. Five uniquely talented sisters are squabbling over which of them will marry the angel Yashin. Enjoy the heroic(?) strategies of all five. The Tension Bonus System (TBS) means your score and number of coins multiplies based on your distance from enemies and their attacks, and the Powershot System changes normal attacks into strong attacks, further ramping up the tension. Collapse",59.0,mixed or average reviews,7.0,1.0,6.0,0.0,tbd,no user score yet,,,,,"Action, Shooter, Shoot-'Em-Up, Vertical",No Online Multiplayer,E10+,
