Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
rims-racing,https://www.metacritic.com/game/playstation-5/rims-racing,"Bigben Interactive , Maximum Games , Nacon",RaceWard Studio,"Aug 19, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X",The first motorbike simulation that combines a realistic racing challenge with engineering and mechanics! Ride the world's most powerful motorbikes and optimise their performance by swapping out parts and analysing data in real time.,71,mixed or average reviews,14,6,8,0,6.1,mixed or average reviews,7.0,2.0,0.0,1.0,"Racing, Arcade, Automobile",10,E,#87 Best PlayStation 5 Game of 2021
assassins-creed-valhalla-dawn-of-ragnarok,https://www.metacritic.com/game/playstation-5/assassins-creed-valhalla-dawn-of-ragnarok,Ubisoft,Ubisoft Sofia,"Mar 10, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","In the most ambitious expansion in franchise history, Eivor must embrace their destiny as Odin, the Norse god of Battle and Wisdom. Unleash new divine powers as you embark on a desperate quest through a breathtaking world. Complete a legendary Viking saga and save your son in the face of the gods’ doom. Collapse",71,mixed or average reviews,33,14,19,0,6.0,mixed or average reviews,163.0,17.0,5.0,23.0,"Action Adventure, Open-World",No Online Multiplayer,M,#41 Most Discussed PlayStation 5 Game of 2022
grim-guardians-demon-purge,https://www.metacritic.com/game/playstation-5/grim-guardians-demon-purge,"PQube , Inti Creates",Inti Creates,"Feb 23, 2023","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","
Grim Guardians: Demon Purge centers around two demon hunters who return to their school after a mission only to find a demonic castle where it once stood.

Players control both of the demon hunting sisters in this 2D side-scrolling action game. Players must master each of the sisters' unique abilities and attributes to overcome the challenging stages with bosses awaiting their arrival. They'll also be able to find new routes through each stage using the two characters' abilities, keeping play throughs fresh.

Other features include two-player co-op with special actions, extensive difficulty options with the ""Style System,"" unique changes on repeat plays, and most importantly the quality and challenge players have come to expect from Inti Creates titles, this time with a new gothic horror aesthetic. Collapse",71,mixed or average reviews,7,3,4,0,tbd,no user score yet,3.0,0.0,0.0,1.0,"Action, Platformer, Metroidvania",No Online Multiplayer,T,"#17 Best PlayStation 5 Game of 2023
#17 Most Discussed PlayStation 5 Game of 2023"
deliver-us-the-moon,https://www.metacritic.com/game/playstation-5/deliver-us-the-moon,Wired Productions,KeokeN Interactive,"Jun 23, 2022","PC, PlayStation 4, Stadia, Xbox One, Xbox Series X","Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted.
A lunar colony providing a vital supply of energy has gone silent. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.
Will you save mankind or be forgotten in the dark abyss of Space? Collapse",71,mixed or average reviews,8,3,5,0,6.9,mixed or average reviews,34.0,7.0,6.0,1.0,"Action Adventure, Adventure, General",No Online Multiplayer,T,#76 Most Discussed PlayStation 5 Game of 2022
sonic-frontiers,https://www.metacritic.com/game/playstation-5/sonic-frontiers,Sega,"Sega, Sonic Team","Nov 8, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Worlds collide in Sonic the Hedgehog's newest adventure. Accelerate to new heights and experience the thrill of high velocity open-zone freedom. Battle powerful enemies as you speed through the Starfall Islands - landscapes brimming with dense forests, overflowing waterfalls, sizzling… Expand",71,mixed or average reviews,89,52,31,6,8.2,generally favorable reviews,2845.0,1403.0,98.0,189.0,"Action Adventure, General, Open-World, Action, Platformer, 3D",No Online Multiplayer,E10+,#5 Most Discussed PlayStation 5 Game of 2022
nhl-23,https://www.metacritic.com/game/playstation-5/nhl-23,Electronic Arts,"Electronic Arts, EA Vancouver","Oct 11, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","EA SPORTS NHL 23 is greater together with the introduction of mixed women's and men's teams in HUT, and planned for November 2022, the arrival of cross-play for players on the same platform generation in WOC. So grab your friends and gear up for the most connected version of Chel yet.",71,mixed or average reviews,24,7,17,0,2.7,generally unfavorable reviews,47.0,6.0,2.0,22.0,"Sports, Team, Ice Hockey, Sim",12,E10+,#51 Most Discussed PlayStation 5 Game of 2022
the-diofield-chronicle,https://www.metacritic.com/game/playstation-5/the-diofield-chronicle,"Square Enix , Gamestop","Square Enix, Lancarse","Sep 22, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","
A gritty and immersive story brought to life with the latest technology.
Introducing ""Real Time Tactical Battle"" (RTTB), a new, deeply strategic, real-time battle system.
The beginnings of a new Strategy RPG, crafted by a skilled and experienced development team.

■An all-new Strategy RPG that chronicles an epic tale of war and honour. Featuring a unique and beautiful world that blends fantasy, medieval and modern-day influences, and a deep yet innovative real-time battle system.
■Deep, strategic, real-time tactical battles
The battles in this game are defined by real-time assessment of battlefield conditions and issuing decisive orders that take advantage of your troops strengths and weaknesses to gain advantage over your foe. Make clever use of a variety of skills, classes and equipment to complete your mission.
■Realistic ""diorama"" style battle scenes
Richly detailed depictions of the environments of the island of DioField combined with unique ""diorama"" style visuals as you command your forces like a general. Collapse",71,mixed or average reviews,26,11,15,0,4.5,generally unfavorable reviews,87.0,18.0,5.0,4.0,"Turn-Based, General, Strategy, Real-Time, Tactics",No Online Multiplayer,T,#55 Most Discussed PlayStation 5 Game of 2022
yurukill-the-calumniation-games,https://www.metacritic.com/game/playstation-5/yurukill-the-calumniation-games,"NIS America , Izanagi Games",G.Rev,"Jul 5, 2022","PC, PlayStation 4, Switch","Renowned author Homura Kawamoto delivers a twisted, multifaceted story in Yurukill. Accused of arson and the murders of 21 people, protagonist Sengoku Shunju is forced to fight for his freedom and prove his innocence. As one of six Prisoners, he must pair up with one of five victims, referred to as Executioners, within the confines of the strange and secluded amusement park known as Yurukill Land. Together each of the five teams—Mass Murderers, Death Dealing Duo, Crafty Killers, Sly Stalkers, and Peeping Toms—must face and overcome the entertainment venue's so-called ""attractions"" in order to attain what they desire. Should the Prisoners succeed, their crimes shall be pardoned. But if the Executioners win, they will be granted revenge for their loved ones. The in-depth story offers unique gameplay experiences including collating evidence, gathering testimonies, and solving puzzles.Yurukill’s shoot-‘em-up gameplay developed by veteran developer G.rev features action packed and fast-paced combat. In addition, online leaderboards give players the opportunity to see how they stack up against the competition.
Collapse",70,mixed or average reviews,14,4,10,0,tbd,no user score yet,2.0,0.0,1.0,0.0,"Action, Shooter, Shoot-'Em-Up, Vertical",No Online Multiplayer,T,
in-sound-mind,https://www.metacritic.com/game/playstation-5/in-sound-mind,Modus Games,We Create Stuff,"Sep 28, 2021","PC, Switch, Xbox One, Xbox Series X","From the creators of cult classic Nightmare House 2, comes an imaginative psychological horror experience that challenges your expectations and ushers you through the deepest corners of your mind. As you awake in the corridors of an inexplicable building, you find the environment takes on a life of its own and leads you to discover a series of victims, all exposed to the same experimental therapy. In your search for answers, bizarre visions emerge and introduce a host of imposing horrors. With your sanity in question, you have no choice but to rely on your instinct…and a cat named Tonia. In Sound Mind is a witty first-person psychological horror with frenetic puzzles, unique boss fights, and original music by The Living Tombstone. Explore and fight through a series of unsettling memories as you journey within the inner workings of the one place you can’t seem to escape—your own mind. Collapse",70,mixed or average reviews,16,6,10,0,7.1,mixed or average reviews,12.0,4.0,2.0,1.0,"Action Adventure, Adventure, 3D, Survival, First-Person",No Online Multiplayer,T,"#88 Best PlayStation 5 Game of 2021
#95 Most Discussed PlayStation 5 Game of 2021"
the-dark-pictures-anthology-the-devil-in-me,https://www.metacritic.com/game/playstation-5/the-dark-pictures-anthology-the-devil-in-me,Bandai Namco Games,Supermassive Games,"Nov 18, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","
From the creators of Until Dawn

Switch between the perspective of 5 playable characters - All can live or die in your version of the story

Multiple ways to play including 2 player online coop mode

Hugely branching storyline that changes based on the decisions you make

Each game in The Dark Pictures Anthology is a complete and original story in its own right

3 ways to play!

Introducing multiplayer to The Dark Pictures Anthology!

1. Solo story
The complete terrifying story as a single player experience

2. Movie night mode
You and up to 4 friends will play the story together on the couch, each controlling a different character

And:
3. Shared story
2 player online co-operative mode. Play the whole story online with a friend, making choices that affect you both. Collapse",70,mixed or average reviews,48,24,22,2,6.0,mixed or average reviews,77.0,14.0,13.0,17.0,"Action Adventure, Adventure, 3D, Survival, Third-Person",2,M,#42 Most Discussed PlayStation 5 Game of 2022
nickelodeon-kart-racers-3-slime-speedway,https://www.metacritic.com/game/playstation-5/nickelodeon-kart-racers-3-slime-speedway,GameMill Entertainment,Bamtang,"Oct 14, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","
Rebuilt and re-imagined from the ground up, Nickelodeon Kart Racers returns - bigger and better than ever!

Featuring a fully voice acted cast of over 40 iconic characters, drift, slide, and boost your way to the finish line on tracks inspired by legendary Nickelodeon shows like SpongeBob SquarePants, Teenage Mutant Ninja Turtles, Avatar: The Last Airbender, and more! Collapse",70,mixed or average reviews,11,4,7,0,7.0,mixed or average reviews,6.0,2.0,0.0,2.0,"Racing, Arcade, Automobile",,E,
elex-ii,https://www.metacritic.com/game/playstation-5/elex-ii,THQ Nordic,Piranha Bytes,"Mar 1, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","ELEX II is the sequel to ELEX, the vintage open-world role-playing experience from the award-winning creators of the Gothic and Risen series, Piranha Bytes. ELEX II returns to the post-apocalyptic Science Fantasy world of Magalan with massive environments that can be explored with unrivaled freedom via jetpack, you will be able to move through the epic story any way you want.

Several years after Jax defeated the Hybrid, a new threat arrives from the sky, unleashing the dangerous powers of dark Elex and endangering all life on the planet. In order to defend the peace on Magalan and the safety of his own family, Jax has to go on a mission to convince the factions to unite against the invaders.

Dive into a huge, hand-crafted, completely unique world with multiple factions and diverse environments set in a post-apocalyptic science fantasy universe. Collapse",70,mixed or average reviews,12,5,7,0,6.2,mixed or average reviews,38.0,7.0,5.0,5.0,"Role-Playing, Western-Style",No Online Multiplayer,M,#70 Most Discussed PlayStation 5 Game of 2022
worms-rumble,https://www.metacritic.com/game/playstation-5/worms-rumble,Team17,Team17,"Dec 1, 2020","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Worms Rumble is Worms like you’ve never played it before, with intense, real-time, arena-based 32 player cross-platform combat. Get ready for Deathmatch and Last Worm Standing modes where you’re only ever a Holy Hand Grenade away from death.",70,mixed or average reviews,14,7,6,1,6.4,mixed or average reviews,28.0,5.0,2.0,3.0,"Strategy, Real-Time, General",No Online Multiplayer,E10+,"#22 Best PlayStation 5 Game of 2020
#19 Most Discussed PlayStation 5 Game of 2020"
mxgp-2020---the-official-motocross-videogame,https://www.metacritic.com/game/playstation-5/mxgp-2020---the-official-motocross-videogame,Milestone S.r.l,Milestone S.r.l,"Jan 14, 2021","PC, PlayStation 4, Xbox One, Xbox Series X",Career Mode: Take the role of a rookie in the world of Motocross. Join an official team or create your own. Live the main challenge of the career: racing through the official 2020 season. HEIGHTMAP BASED TRACK EDITOR. A new touch of realism for your tracks. Choose between 4 different terrain… Expand,70,mixed or average reviews,19,4,15,0,tbd,no user score yet,2.0,1.0,1.0,0.0,"Racing, Arcade, Automobile",12,E,#89 Best PlayStation 5 Game of 2021
assassins-creed-valhalla-wrath-of-the-druids,https://www.metacritic.com/game/playstation-5/assassins-creed-valhalla-wrath-of-the-druids,Ubisoft,Ubisoft Bordeaux,"May 13, 2021","PC, PlayStation 4, Xbox One, Xbox Series X","Explore the haunted wilds and beautiful landscapes of Ireland as you battle a druidic cult known as the Children of Danu. Conquer ring forts, master the art of smuggling, and gain the favor of Gaelic kings in a new open-world adventure.",70,mixed or average reviews,18,7,11,0,4.6,generally unfavorable reviews,106.0,12.0,6.0,10.0,"Action Adventure, Open-World",,,"#90 Best PlayStation 5 Game of 2021
#57 Most Discussed PlayStation 5 Game of 2021"
maquette,https://www.metacritic.com/game/playstation-5/maquette,Annapurna Interactive,Graceful Decay,"Mar 2, 2021","PC, PlayStation 4","Maquette is a first-person recursive puzzle game that takes you into a world where every building, plant, and object are simultaneously tiny and staggeringly huge.",70,mixed or average reviews,40,15,24,1,6.2,mixed or average reviews,86.0,16.0,19.0,9.0,"Puzzle, General",No Online Multiplayer,E10+,"#91 Best PlayStation 5 Game of 2021
#46 Most Discussed PlayStation 5 Game of 2021"
demon-slayer-kimetsu-no-yaiba---the-hinokami-chronicles,https://www.metacritic.com/game/playstation-5/demon-slayer-kimetsu-no-yaiba---the-hinokami-chronicles,Sega,CyberConnect2,"Oct 13, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Players can relive the story of Tanjiro Kamado as depicted in the TV anime Demon Slayer: Kimetsu no Yaiba. Its episodes start from the “Kamado Tanjirou Risshi Arc” of the TV anime, in which Tanjiro joins the Demon Slayer Corps and faces off against various demons, and end at the “Mugen Train Arc” of the feature film, in which Tanjiro joins the Flame Hashira Kyojuro Rengoku on a mission. Enjoy the battles against the demons from the anime with beautiful graphics and expression.

Versus Mode

Form a tag team of two characters from the characters who fought in intense battles in the TV anime Demon Slayer: Kimetsu no Yaiba, including Tanjiro Kamado and Nezuko Kamado, as well as from six characters who appeared in the official anime spin-off Chuukou Ikkan!! Kimetsu Gakuen Monogatari, for a total of 18 characters. Enjoy battles with your ideal tag team, be it a combination of characters who fought alongside each other in the anime, or a dream team that did not.

Two-player online play is also supported. Collapse",70,mixed or average reviews,30,12,18,0,7.7,generally favorable reviews,56.0,17.0,4.0,4.0,"Action, Fighting, 3D",2,T,"#92 Best PlayStation 5 Game of 2021
#62 Most Discussed PlayStation 5 Game of 2021"
spellforce-iii-reforced,https://www.metacritic.com/game/playstation-5/spellforce-iii-reforced,THQ Nordic,Grimlore Games,"Jun 7, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","SpellForce III Reforced is a unique mix of an epic RPG storyline blended with accessible real-time strategy elements, designed to offer a riveting console experience to fans and newcomers alike. It is the year 518. The rebellion of the renegade mages, known as the Mage Wars, has been quashed by the Crown. However, it was a Pyrrhic victory: Whole regions have fallen into anarchy, refugees roam the lands in search of shelter, and a mysterious, deadly plague called the “Bloodburn” has arisen and is spreading rapidly. In times like these people cling to any sign of hope they can find. The Purity of Light, led by a charismatic man called Rondar Lacaine, claims that mages are the source of all misfortune – and that only the second coming of Aonir, the father of all gods, will return Eo to its former splendor. The story takes place before the acclaimed SpellForce: The Order of Dawn. Collapse",70,mixed or average reviews,12,5,7,0,7.1,mixed or average reviews,7.0,0.0,2.0,0.0,"Strategy, Real-Time, Tactics",6,M,
silt,https://www.metacritic.com/game/playstation-5/silt,"Sold Out , Fireshine Games",Spiral Circus,"Jun 1, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Silt is a puzzle-adventure set deep within a harrowing ocean abyss, where you play as a lone diver searching the deep and exploring dangerous waters to uncover long-forgotten mysteries. But the diver has a secret. Harnessing an unusual power, you’ll be able to possess sea creatures that roam the ocean void, discovering new creatures and using their unique abilities to solve puzzles, traverse the environment, and make your way deeper into the darkness. Collapse",70,mixed or average reviews,9,5,4,0,5.0,mixed or average reviews,5.0,0.0,1.0,2.0,"Action Adventure, General, Open-World",No Online Multiplayer,T,
trek-to-yomi,https://www.metacritic.com/game/playstation-5/trek-to-yomi,"Devolver Digital , Special Reserve Games",Flying Wild Hog,"May 5, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Trek to Yomi is an ultra-stylised cinematic action-adventure that follows an enthralling story of Hiroki during his fall against the forces of evil. Experience his heroic return to make good on his failed promise to save the people he swore to protect. As a vow to his dying Master, the young swordsman Hiroki is sworn to protect his town and the people he loves against all threats. Faced with tragedy and bound to duty, the lone samurai must voyage beyond life and death to confront himself and decide his path forward.
Collapse",69,mixed or average reviews,42,17,23,2,7.0,mixed or average reviews,30.0,4.0,1.0,3.0,"Action Adventure, General, Linear",,M,
sherlock-holmes-chapter-one,https://www.metacritic.com/game/playstation-5/sherlock-holmes-chapter-one,Frogwares,Frogwares,"Nov 16, 2021","PC, PlayStation 4, Xbox Series X","In this story-driven detective thriller, a young Sherlock Holmes struggles to prove himself as he navigates an exotic, dangerous island in the Mediterranean to investigate the mystery of his mother’s death.",69,mixed or average reviews,33,16,16,1,7.1,mixed or average reviews,69.0,17.0,4.0,4.0,"Action Adventure, Adventure, General, 3D, Open-World, First-Person",,M,"#93 Best PlayStation 5 Game of 2021
#61 Most Discussed PlayStation 5 Game of 2021"
cris-tales,https://www.metacritic.com/game/playstation-5/cris-tales,Modus Games,Dreams Uncorporated,"Jul 20, 2021","PC, PlayStation 4, Stadia, Switch, Xbox One, Xbox Series X","Cris Tales is a gorgeous, indie love letter to classic JRPGs with a new perspective. Peer into the past, act in the present, and watch as your choices dynamically change the future -- all on one screen as you play! Join the newly awakened Time Mage Crisbell and her fantastical companions on their journey across a dark, fairytale world facing a grim future.

Crisbell must embark across Crystallis and the four Kingdoms in a bid to stop the powerful Time Empress and rewrite the future of the world and all those living in it. Along the way, she'll meet and recruit powerful allies with their own unique stories and skills like Matias the Frog and Willhelm the Child Mage.

As she explores the world and meets her unique companions, Crisbell will have to make choices with far-reaching consequences for the people she meets consequences that will impact the world you'll experience in real-time throughout your journey. Each companion will be invaluable as you face these choices and the myriad enemies who stand in your way. Will you buffet them with attacks, or discover creative ways to use Crisbell's time powers to alter the reality of each fight?
Key Features

> A Love Letter to Classic JRPGs
Inspired by timeless JRPGs like Chrono Trigger, Final Fantasy VI, Valkyrie Profile, and modern classics like Bravely Default and Persona 5, meet and recruit a unique cast of teammates, challenge myriad enemies, and make your way through an expansive world.

> Experience the Past, Present, and Future Simultaneously
Peer into and learn from the past, decide on actions in the present, and alter the course of the future in ways that will reshape the world dynamically depending on the choices you make.

> Master Strategic Turn-Based Combat
Warp your enemies into the past or future, synchronize attacks for enhanced group abilities, and master the timing of attack and defense to go beyond your party's limits in combat.

> Uncover a Fascinating Story & Characters
The Empress' plot to destroy the world is complex and layered. Use your wits and recruit powerful allies throughout the world to uncover and undo her multi-faceted web and make your way to the True Ending of this enchanting tale.

> Discover a Beautiful World
Climb aboard an airship or boat and traverse this handcrafted, dark fairytale world. From the shining kingdom of Crystallis to the slums of Vinez, discover each unique location and shape its future. Collapse",69,mixed or average reviews,25,9,16,0,7.4,mixed or average reviews,30.0,5.0,0.0,3.0,"Role-Playing, Japanese-Style",No Online Multiplayer,T,"#94 Best PlayStation 5 Game of 2021
#92 Most Discussed PlayStation 5 Game of 2021"
aeterna-noctis,https://www.metacritic.com/game/playstation-5/aeterna-noctis,"SIE Spain , Aeternum Game Studios",Aeternum Game Studios,"Dec 15, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Aeterna Noctis is a challenging 2D Metroidvania drawn by hand, with intense combats and skill-based platform sections. Taking the role of the 'King of Darkness' you must help him regain his power across 16 different and connected areas in an epic journey with environmental storytelling.",69,mixed or average reviews,9,3,6,0,7.6,generally favorable reviews,28.0,16.0,1.0,2.0,"Action, Platformer, 2D, Metroidvania",No Online Multiplayer,T,"#95 Best PlayStation 5 Game of 2021
#69 Most Discussed PlayStation 5 Game of 2021"
star-ocean-the-divine-force,https://www.metacritic.com/game/playstation-5/star-ocean-the-divine-force,Square Enix,Tri-Ace,"Oct 27, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","STAR OCEAN THE DIVINE FORCE features an original story with two individual narratives and many playable characters, a unique combat system, and the freedom to soar in the skies and explore planets. Featuring a blend of sci-fi and fantasy, this fresh Action RPG has challenging yet thrilling battle experiences, with high-speed movement in 360-degree!

Meet Raymond as he crashes onto an unfamiliar planet from his spaceship and is immediately attacked by some unfriendly local wildlife. Coming to his rescue is Laeticia, the crown princess of the Kingdom of Aucerius.

Together, those two protagonists will challenge the fate of the Kingdom and their choices will have repercussions all over the galaxies... Collapse",69,mixed or average reviews,48,19,28,1,6.4,mixed or average reviews,149.0,37.0,10.0,15.0,"Role-Playing, Action RPG",No Online Multiplayer,T,#35 Most Discussed PlayStation 5 Game of 2022
the-callisto-protocol,https://www.metacritic.com/game/playstation-5/the-callisto-protocol,KRAFTON Inc.,Striking Distance Studios,"Dec 2, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","Set on Jupiter's moon Callisto in the year 2320, The Callisto Protocol is a next-generation take on survival horror. The game challenges players to escape the maximum security Black Iron Prison and uncover its terrifying secrets. A blend of horror, action, and immersive storytelling, the game aims to set a new bar for horror in interactive entertainment. Collapse",69,mixed or average reviews,85,43,35,7,6.9,mixed or average reviews,970.0,290.0,96.0,118.0,"Action Adventure, Survival",No Online Multiplayer,M,#10 Most Discussed PlayStation 5 Game of 2022
zeus-quest---the-rebirth-of-earth,https://www.metacritic.com/game/playstation-5/zeus-quest---the-rebirth-of-earth,"Infogrames , CrazySoft","Innerloop, CrazySoft","Jun 10, 2022","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","Blazing Xtreme Sports action! Test your skills in 6 hot extreme sports including bungee jumping and skysurfing. Battle to victory in intense triple even racing! Explore 5 exotic real-world locations including Mt. Kilamanjaro, Maui, and the Himalayas, with 12 multi environment tracks to choose from. Relive the action with instant replay! Collapse",69,mixed or average reviews,13,4,9,0,6.4,mixed or average reviews,7.0,0.0,0.0,0.0,"Sports, Adventure, Alternative, Point-and-Click, Other",No Online Multiplayer,E,
a-jugglers-tale,https://www.metacritic.com/game/playstation-5/a-jugglers-tale,Mixtvision,Kaleidoscube,"Sep 29, 2021","PC, PlayStation 4, Switch, Xbox One, Xbox Series X","A Juggler’s Tale is a cinematic puzzle-platformer. Play as Abby, the marionette, and make your way through a medieval fairy tale world to find freedom. Use the puppet’s strings in unique puzzles, find your way around obstacles, and evade the relentless cut-throats that are hot on your heels… Expand",69,mixed or average reviews,9,3,6,0,7.7,generally favorable reviews,7.0,1.0,1.0,0.0,"Action, Adventure, General, Platformer, 2D",No Online Multiplayer,E10+,#96 Best PlayStation 5 Game of 2021
biomutant,https://www.metacritic.com/game/playstation-5/biomutant,THQ Nordic,Experiment 101,"Sep 6, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","
Biomutant is an open-word, post-apocalyptic Kung-Fu fable RPG, with a unique martial arts styled combat system allowing you to mix melee, shooting and mutant ability action.

Your actions play a major part in the unfolding of a story where End is coming to the New World. A plague is ruining the land and the Tree-of-Life is bleeding death from its roots. The Tribes stand divided, in need of someone strong enough to unite them or bring them all down...
Although you are guided through the world by a Storyteller that narrates every step of your journey, it's your actions and choices that'll decide how your story of survival ends. Collapse",69,mixed or average reviews,9,4,5,0,5.3,mixed or average reviews,30.0,6.0,5.0,8.0,"Role-Playing, Action RPG",,T,#62 Most Discussed PlayStation 5 Game of 2022
lego-bricktales,https://www.metacritic.com/game/playstation-5/lego-bricktales,Thunderful,ClockStone Studio,"Oct 12, 2022","PC, Switch, Xbox One, Xbox Series X","Your grandfather, a genius inventor, has called you for help! His beloved amusement park is about to close as the mayor is threatening to shut everything down and seize the land if the necessary repairs aren't made to bring it up to code. With the help of your powerful little robot buddy, you can restore it using a mysterious device based on alien technology.

As a source of power, the device needs happiness crystals, which you can harvest by making people happy and solving their problems. With the aid of a portal, travel to different locations all around the world to help people and collect their happiness crystals.

Strap in for the ultimate building adventure and save your grandfather's amusement park!

In this puzzle-adventure, use an intuitive brick-by-brick building mechanic to solve puzzles and bring your creations to life! Experience a charming story as you explore beautiful LEGO dioramas and help the people inhabiting them. Collapse",69,mixed or average reviews,9,3,6,0,tbd,no user score yet,3.0,0.0,0.0,0.0,"Action Adventure, Sandbox",,,
madden-nfl-23,https://www.metacritic.com/game/playstation-5/madden-nfl-23,Electronic Arts,"EA Sports, EA Tiburon","Aug 16, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","FRANCHISE - Call the shots from the front office as you lead your Madden NFL 23 Franchise to the top. New athlete motivations like salary demands factor into contract negotiations and add to the drama of NFL free agency. FACE OF THE FRANCHISE - Play your way into the history books in Madden NFL 23. The League drops you into your fifth NFL season, and you're seeking a fresh start as you negotiate a one-year deal with a new team and strive for a legendary career. ULTIMATE TEAM - Develop your dream fantasy roster of current NFL superstars, Hall of Fame legends, and more. Keep improving your Madden 23 Ultimate Team roster all season through simplified team-building and convenient competition. [Electronic Arts] Collapse",69,mixed or average reviews,30,10,19,1,1.4,overwhelming dislike,205.0,11.0,12.0,128.0,"Sports, Team, Football, Sim",6,E,#20 Most Discussed PlayStation 5 Game of 2022
dakar-desert-rally,https://www.metacritic.com/game/playstation-5/dakar-desert-rally,Saber Interactive,Saber Interactive,"Oct 4, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","
Dakar Desert Rally is the biggest and most epic off-road rally racing adventure ever developed.

Dakar Desert Rally captures the genuine speed and excitement of Amaury Sport Organisation's largest rally race on the planet, featuring a wide variety of licensed vehicles from the world's top makers, including motorcycles, cars, trucks, quads and SSVs. The game offers unique challenges for off-road simulation diehards and casual racing fans alike.

Compete in fierce online multiplayer races or navigate the vast wilds in single-player offline. Collapse",69,mixed or average reviews,11,4,7,0,6.7,mixed or average reviews,15.0,4.0,2.0,2.0,"Racing, Simulation, Other, Automobile",4,E,#100 Most Discussed PlayStation 5 Game of 2022
the-chant,https://www.metacritic.com/game/playstation-5/the-chant,"Deep Silver , Prime Matter",Brass Token,"Nov 3, 2022","PC, Xbox Series X","A single-player, third person horror action-adventure game set on a remote island spiritual retreat. A peaceful weekend soon turns to dread after a group chant opens The Gloom, a psychedelic dimension of terror that feeds off negative energy. Interact with a recurring cast of characters, untangle the complex history of the island, and witness terrifying revelations about the cosmos. Only you can fight off the creatures, reason with the survivors, and unravel the legacy of a cult from the 1970s to reverse the ritual.

Features:

* EXPLORE AN ISLAND FILLED WITH COSMIC DREAD: Interact with the other members of the retreat as they slowly become consumed by their own negative energy.

* Survive against an array of prismatic creatures and cultists released from The Gloom as you piece together the weird history of the island.

* FIGHT OR FLIGHT: You must choose your fights and battle for survival with spiritual weapons and abilities. Collect, craft, and manage your resources to take your chances in close combat - or succumb to panic and flee.

* MIND BODY SPIRIT: Balance is everything. Steel your mind against horror and panic; Protect your body against physical threats; Elevate your spirit to meditate and access supernatural abilities.

* MODERN PSYCHEDELIC HORROR: Inspired by the psychedelic horror of the 1970s, experience a landscape of colored lighting and an electronic rock soundtrack, composed by the award-winning Paul Ruskay. Collapse",69,mixed or average reviews,35,14,21,0,8.2,generally favorable reviews,30.0,14.0,4.0,1.0,"Action Adventure, Survival",No Online Multiplayer,M,#61 Most Discussed PlayStation 5 Game of 2022
ghostbusters-spirits-unleashed,https://www.metacritic.com/game/playstation-5/ghostbusters-spirits-unleashed,"IllFonic , Nighthawk Interactive",IllFonic,"Oct 18, 2022","PC, PlayStation 4, Xbox One, Xbox Series X","Ghostbusters: Spirits Unleashed is coming to a platform near you. As a Ghostbuster, join with other Ghostbusters to chase and trap ghosts in museums, prisons, hotels, and more, and capture the ghosts before they can fully haunt the areas. Or, as the Ghost, hide, sneak, surprise, scare, and of course, slime Ghostbusters and civilians until the everything has gone completely spooky. Use trickery, deception, and Ectoplasm to gain the upper hand and drive the Ghostbusters out. Collapse",68,mixed or average reviews,26,12,13,1,8.2,generally favorable reviews,26.0,10.0,2.0,2.0,"Action Adventure, General",5,E10+,#75 Most Discussed PlayStation 5 Game of 2022
