Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
madden-nfl-22,https://www.metacritic.com/game/xbox-series-x/madden-nfl-22,Electronic Arts,EA Tiburon,"Aug 17, 2021","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One","There will be more detailed staff management and skill tree progression systems, with comprehensive weekly game strategy that integrates into your gameplan. Through the regular season and off-season, new scenarios will keep things fresh as you weigh various risks and rewards to make the right decisions for your team. Plus, Franchise will see improvements throughout the year via three Live Service updates. Our first live service update targeting September to release is one of your top requested features, Player Scouting. Keep an eye out for more Gridiron Notes as each Live Service update rolls in. The Yard is back with a new challenge-based Solo campaign. You can now visit new fields located on gorgeous beaches and beautiful mountain landscapes across the world, battle boss characters with unmatched NFL talents, and unlock celebrations and items for your avatar. Plus, a new ranked mode can allow for you competitive Yard players out there to test your skills against one another and earn rewards. Face of the Franchise returns - and this time with more customization. The mode lets you shape your story as a quarterback, wide receiver, running back, or (for the first time ever) a linebacker striving to reach NFL superstardom and become more than the game. You’ll start out prepping for the NFL and experiencing flashbacks to your most pivotal college football moments. You’ll then take the stage on Draft Day and begin the once in a lifetime NFL journey, playing every game of your rookie season, rising to the top all based on the choices you make. An all-new Player Class and progression system also lets you choose your skills, ratings, and unique attributes with even more customization options to realistically craft your avatar. You can also level up this year by sharing progression between The Yard and the all-new Face of the Franchise: Unite We Rise, so you never miss a beat. Superstar KO is back again in Madden NFL 22 with a co-op eliminator mode. You’ll be able to play quick games in unique stadiums with fan favorite house rules and icons of football culture. Authentic NFL teams, various stadiums and rosters will also be available for the first time. Collapse",70,mixed or average reviews,21,8,13,0,0.6,overwhelming dislike,333.0,5.0,6.0,204.0,"Sports, Team, Football, Sim",,E,"#64 Best Xbox Series X Game of 2021
#9 Most Discussed Xbox Series X Game of 2021"
immortals-fenyx-rising-a-new-god,https://www.metacritic.com/game/xbox-series-x/immortals-fenyx-rising-a-new-god,Ubisoft,Ubisoft Quebec,"Jan 28, 2021","PC, PlayStation 4, PlayStation 5, Stadia, Switch, Xbox One","As Fenyx, overcome the legendary trials and challenges of the gods of Olympos to change the Greek Pantheon and fulfill your destiny.",70,mixed or average reviews,7,3,4,0,2.2,generally unfavorable reviews,5.0,0.0,1.0,1.0,"Action Adventure, Open-World",,,"#65 Best Xbox Series X Game of 2021
#78 Most Discussed Xbox Series X Game of 2021"
the-gunk,https://www.metacritic.com/game/xbox-series-x/the-gunk,Thunderful,Image & Form,"Dec 16, 2021","PC, Xbox One","The Gunk is a game about two friends who run a small scavenging outfit together, and who travel from one space rock to another in search for resources they can harvest and sell. One day they land on a planet that looks dead from a distance, turns out to be unlike any other they’ve set foot on. A slimy parasite­ — or gunk — covers vast areas and seems to corrupt the otherwise vibrant nature and wildlife. It’s clear that they must fight this gunk to understand what’s happened and to save the dying planet. But this also creates a rift between them; on one hand, the planet will die if we don’t rid the planet of the gunk. On the other, we’ve got problems of our own and surely this isn’t our fight to begin with. So, who cares… right? Do we have to? [Thunderful Group] Collapse",70,mixed or average reviews,41,13,27,1,6.8,mixed or average reviews,164.0,39.0,17.0,9.0,"Action, Platformer, 3D",,T,"#66 Best Xbox Series X Game of 2021
#20 Most Discussed Xbox Series X Game of 2021"
the-callisto-protocol,https://www.metacritic.com/game/xbox-series-x/the-callisto-protocol,KRAFTON Inc.,Striking Distance Studios,"Dec 2, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","Set on Jupiter's moon Callisto in the year 2320, The Callisto Protocol is a next-generation take on survival horror. The game challenges players to escape the maximum security Black Iron Prison and uncover its terrifying secrets. A blend of horror, action, and immersive storytelling, the game aims to set a new bar for horror in interactive entertainment. Collapse",70,mixed or average reviews,31,13,17,1,6.8,mixed or average reviews,257.0,57.0,16.0,28.0,"Action Adventure, Survival",No Online Multiplayer,M,"#88 Best Xbox Series X Game of 2022
#12 Most Discussed Xbox Series X Game of 2022"
aliens-fireteam-elite,https://www.metacritic.com/game/xbox-series-x/aliens-fireteam-elite,"Cold Iron Studios , Solutions 2 GO",Cold Iron Studios,"Aug 24, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","2202. A mysterious distress call reroutes your Marine Assault Unit to LV-895 in the outer colonies, where deadly Xenomorph legions, hidden corporate secrets, and ancient alien ruins await your arrival. Set in the iconic Alien universe, Aliens: Fireteam is a cooperative third-person survival shooter that drops your fireteam of hardened marines into a desperate fight to contain the Xenomorph threat.

Face off against waves of terrifying Xenomorph and Weyland-Yutani Synthetic foes alongside two players or AI teammates, as you and your fireteam desperately fight your way through four unique campaigns that introduce new storylines to the Alien universe. Create and customize your own Colonial Marine, choosing from an extensive variety of classes, weapons, gear and perks, battling overwhelming odds in this heart-pounding survival shooter experience.

THE ULTIMATE HUNT
Play a pivotal role in the epic events that occur 23 years after the original Alien trilogy as a Colonial Marine stationed aboard the USS Endeavor, battling terrifying Xenomorph threats.

SURVIVE THE HIVE
Face overwhelming odds against over 20 enemy types, including 11 different Xenomorphs along the evolutionary scale from Facehuggers to Praetorians, each designed with their own intelligence to ambush, outsmart and eviscerate vulnerable marines.

CUSTOMIZE YOUR FIRETEAM
Choose from five unique classes - Gunner, Demolisher, Technician, Doc and Recon - each with their own special abilities and character perks. Utilize an extensive arsenal of 30+ weapons and 70+ mods/attachments in your effort to eradicate the Alien threat. Collapse",70,mixed or average reviews,20,7,13,0,6.9,mixed or average reviews,46.0,12.0,2.0,5.0,"Action, Shooter, Third-Person, Tactical",3,M,"#67 Best Xbox Series X Game of 2021
#33 Most Discussed Xbox Series X Game of 2021"
madden-nfl-23,https://www.metacritic.com/game/xbox-series-x/madden-nfl-23,Electronic Arts,"EA Sports, EA Tiburon","Aug 16, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","FRANCHISE - Call the shots from the front office as you lead your Madden NFL 23 Franchise to the top. New athlete motivations like salary demands factor into contract negotiations and add to the drama of NFL free agency. FACE OF THE FRANCHISE - Play your way into the history books in Madden NFL 23. The League drops you into your fifth NFL season, and you're seeking a fresh start as you negotiate a one-year deal with a new team and strive for a legendary career. ULTIMATE TEAM - Develop your dream fantasy roster of current NFL superstars, Hall of Fame legends, and more. Keep improving your Madden 23 Ultimate Team roster all season through simplified team-building and convenient competition. [Electronic Arts] Collapse",70,mixed or average reviews,22,10,10,2,1.9,overwhelming dislike,96.0,8.0,3.0,50.0,"Sports, Team, Football, Sim",6,E,"#89 Best Xbox Series X Game of 2022
#21 Most Discussed Xbox Series X Game of 2022"
bright-memory-infinite,https://www.metacritic.com/game/xbox-series-x/bright-memory-infinite,Playism,FYQD-Studio,"Jul 21, 2022","PC, PlayStation 5, Switch","A lightning-fast fusion of the FPS and action genres. Bright Memory: Infinite is set in a sprawling, futuristic metropolis in the year 2036. A strange phenomenon for which scientists can find no explanation has occurred in the skies around the world. The Supernatural Science Research Organization (SRO) has sent agents out to various regions to investigate this phenomenon. It is soon discovered that these strange occurrences are connected to an archaic mystery – an as-of-yet unknown history of two worlds, about to come to light. [Microsoft]
Collapse",70,mixed or average reviews,15,5,10,0,8.0,generally favorable reviews,15.0,6.0,2.0,0.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,M,"#90 Best Xbox Series X Game of 2022
#61 Most Discussed Xbox Series X Game of 2022"
assassins-creed-valhalla-the-siege-of-paris,https://www.metacritic.com/game/xbox-series-x/assassins-creed-valhalla-the-siege-of-paris,Ubisoft,Ubisoft Singapore,"Aug 12, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","The Siege of Paris sees Eivor embark upon a new series of quests in Francia, the largest of the post-Roman barbarian kingdoms in Western Europe. New weapons, abilities, gear, and skills are all be up for grabs, and Infiltration Missions returns as well, enabling players to determine exactly how they go about murdering their assigned targets. Collapse",69,mixed or average reviews,7,2,5,0,6.4,mixed or average reviews,13.0,0.0,1.0,2.0,"Action Adventure, Open-World",,M,"#68 Best Xbox Series X Game of 2021
#69 Most Discussed Xbox Series X Game of 2021"
serial-cleaners,https://www.metacritic.com/game/xbox-series-x/serial-cleaners,505 Games,Draw Distance,"Sep 22, 2022","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","New York City, New Year's Eve 1999. An unlikely team of four professional cleaners for the mob gathers to drink and reminisce about their careers at the turn of the millenium. As the details of their stories stop matching up, the ugly truth behind their cooperation begins to reveal itself. What starts as a celebration of a decade of shared history slowly turns into a tense and dangerous standoff.

An homage to 90s cinema - from Tarantino's classics through cult crime thrillers to B-movie action favorites and more - Serial Cleaners remixes those familiar places, characters and scenes into its own unique spin on a decade full of brightly colored optimism... and the grime underneath it all.

Choose your path through the non-linear story by picking the part of the narrative you want to hear next, and then approach each mission as carefully or brazenly as you like. Utilize stealth, exploration and speed as the situation and your preferred experience warrants it. Get rid of the bodies and other damning evidence to wipe the decade's slate clean before the new millenium comes! Collapse",69,mixed or average reviews,7,2,5,0,tbd,no user score yet,3.0,0.0,0.0,0.0,"Action Adventure, General, Linear",No Online Multiplayer,M,#91 Best Xbox Series X Game of 2022
kao-the-kangaroo,https://www.metacritic.com/game/xbox-series-x/kao-the-kangaroo,Tate Multimedia,Tate Multimedia,"May 27, 2022","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Join Kao on his biggest adventure yet! This time the brave kangaroo has to find his missing sister and solve the mystery of what happened to his long-gone father. He will need to travel the world and confront the famous fighting masters, who are influenced by the mysterious, dark power. On the course of his journey, Kao will learn under the guidance of his master - Walt, how to become not only an awesome fighter but also a clever one who uses his head as much as his fists. Collapse",69,mixed or average reviews,17,4,13,0,8.0,generally favorable reviews,11.0,2.0,1.0,0.0,"Action, Platformer, 3D",No Online Multiplayer,E10+,"#92 Best Xbox Series X Game of 2022
#86 Most Discussed Xbox Series X Game of 2022"
last-stop,https://www.metacritic.com/game/xbox-series-x/last-stop,Annapurna Interactive,Variable State,"Jul 22, 2021","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Last Stop is a single-player third-person narrative adventure game set in present day London, where you play as three separate characters whose worlds collide in the midst of a supernatural crisis. An anthology drama, Last Stop is three stories in one. What connects these three strangers? Where will fate lead them? Collapse",69,mixed or average reviews,9,3,6,0,7.1,mixed or average reviews,49.0,5.0,4.0,3.0,"Adventure, 3D, Third-Person",No Online Multiplayer,T,"#69 Best Xbox Series X Game of 2021
#47 Most Discussed Xbox Series X Game of 2021"
somerville,https://www.metacritic.com/game/xbox-series-x/somerville,"Xbox Game Studios , Jumpship",Jumpship,"Nov 15, 2022","PC, Xbox One","Jumpship’s debut title immersse players in a hand-crafted narrative set across a vivid and rural landscape. Set in the wake of a catastrophe and grounded in the intimate repercussions of large-scale conflict, players navigate through perilous terrain as they unravel the mysteries of Earth’s visitors. Collapse",68,mixed or average reviews,26,9,17,0,5.0,mixed or average reviews,63.0,11.0,7.0,9.0,"Adventure, Third-Person, 3D, Action Adventure, General",No Online Multiplayer,E10+,"#93 Best Xbox Series X Game of 2022
#34 Most Discussed Xbox Series X Game of 2022"
the-ascent,https://www.metacritic.com/game/xbox-series-x/the-ascent,Curve Digital,Neon Giant,"Jul 29, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","You belong to the corporation. Can you survive without it? The Ascent is a solo and co-op action RPG set in a cyberpunk world. The mega corporation that owns you and everyone, The Ascent Group, has just collapsed. Confusion and chaos ensue, security and order are in disarray, and without protection, everyone is left to fend for themselves. Stop gangs and hostile corporations from taking over and discover what really happened. Collapse",68,mixed or average reviews,34,14,19,1,7.9,generally favorable reviews,450.0,197.0,14.0,26.0,"Action Adventure, General, Role-Playing, Action RPG",4,M,"#70 Best Xbox Series X Game of 2021
#7 Most Discussed Xbox Series X Game of 2021"
dakar-desert-rally,https://www.metacritic.com/game/xbox-series-x/dakar-desert-rally,Saber Interactive,Saber Interactive,"Oct 4, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","
Dakar Desert Rally is the biggest and most epic off-road rally racing adventure ever developed.

Dakar Desert Rally captures the genuine speed and excitement of Amaury Sport Organisation's largest rally race on the planet, featuring a wide variety of licensed vehicles from the world's top makers, including motorcycles, cars, trucks, quads and SSVs. The game offers unique challenges for off-road simulation diehards and casual racing fans alike.

Compete in fierce online multiplayer races or navigate the vast wilds in single-player offline. Collapse",67,mixed or average reviews,8,3,5,0,tbd,no user score yet,2.0,0.0,0.0,0.0,"Racing, Simulation, Other, Automobile",4,E,#94 Best Xbox Series X Game of 2022
elex-ii,https://www.metacritic.com/game/xbox-series-x/elex-ii,THQ Nordic,Piranha Bytes,"Mar 1, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","ELEX II is the sequel to ELEX, the vintage open-world role-playing experience from the award-winning creators of the Gothic and Risen series, Piranha Bytes. ELEX II returns to the post-apocalyptic Science Fantasy world of Magalan with massive environments that can be explored with unrivaled freedom via jetpack, you will be able to move through the epic story any way you want.

Several years after Jax defeated the Hybrid, a new threat arrives from the sky, unleashing the dangerous powers of dark Elex and endangering all life on the planet. In order to defend the peace on Magalan and the safety of his own family, Jax has to go on a mission to convince the factions to unite against the invaders.

Dive into a huge, hand-crafted, completely unique world with multiple factions and diverse environments set in a post-apocalyptic science fantasy universe. Collapse",67,mixed or average reviews,21,9,10,2,7.4,mixed or average reviews,37.0,10.0,2.0,3.0,"Role-Playing, Western-Style",No Online Multiplayer,M,"#95 Best Xbox Series X Game of 2022
#47 Most Discussed Xbox Series X Game of 2022"
high-on-life,https://www.metacritic.com/game/xbox-series-x/high-on-life,Squanch Games,Squanch Games,"Dec 13, 2022","PC, Xbox One","Fresh out of high school with no job and no ambition, you've really got nothing going for you until an alien cartel that wants to get high off humanity invades Earth. Now, you and a team of charismatic talking guns must answer the hero's call and become the deadliest intergalactic bounty







… Expand",67,mixed or average reviews,48,25,18,5,7.9,generally favorable reviews,652.0,278.0,32.0,50.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,M,"#96 Best Xbox Series X Game of 2022
#2 Most Discussed Xbox Series X Game of 2022"
loot-river,https://www.metacritic.com/game/xbox-series-x/loot-river,"SUPERHOT PRESENTS , straka.studio",straka.studio,"May 3, 2022","PC, Xbox One","Explore procedurally generated labyrinths in a dungeon crawling action roguelike that combines tense, real-time combat with spatial block-shifting - slide blocks of ancient ruins, fight bestial abominations, loot, explore, level-up, strategize, cast powerful spells, die and wake up anew.",66,mixed or average reviews,8,4,4,0,5.2,mixed or average reviews,5.0,0.0,0.0,1.0,"Role-Playing, Roguelike",,T,#97 Best Xbox Series X Game of 2022
shredders,https://www.metacritic.com/game/xbox-series-x/shredders,Foam Punch,Foam Punch,"Mar 17, 2022","PC, PlayStation 5, Xbox One","Break into the snowboarding event of the year in the hope of scoring a wildcard entry to an exclusive invitational. To prove you’re up to the challenge, master the art of park riding, buttering, rails and massive kickers and earn your place in the world of snowboarding.",66,mixed or average reviews,29,6,20,3,6.1,mixed or average reviews,61.0,21.0,5.0,11.0,"Sports, Individual, Ski / Snowboard",16,E10+,"#98 Best Xbox Series X Game of 2022
#28 Most Discussed Xbox Series X Game of 2022"
stranger-of-paradise-final-fantasy-origin,https://www.metacritic.com/game/xbox-series-x/stranger-of-paradise-final-fantasy-origin,"Square Enix , Koei Tecmo Games",Team Ninja,"Mar 18, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","Players of the STRANGER OF PARADISE FINAL FANTASY ORIGIN TRIAL VERSION can explore this dark fantasy world as they battle an array of iconic monsters from the FINAL FANTASY series, using powerful spells and abilities from a sample of jobs including warrior, dragoon and black mage.",66,mixed or average reviews,7,2,5,0,8.0,generally favorable reviews,70.0,4.0,1.0,5.0,"Action Adventure, Linear, Role-Playing, Action RPG",3,M,"#99 Best Xbox Series X Game of 2022
#58 Most Discussed Xbox Series X Game of 2022"
saints-row,https://www.metacritic.com/game/xbox-series-x/saints-row,Deep Silver,Volition Inc.,"Aug 23, 2022","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One","Developed by Deep Silver Volition, Saints Row is a complete reboot and features a brand new setting, brand new characters and a brand new tone, all refreshed for today’s gamer. Saints Row is set in Santo Ileso, a vibrant fictional city in the American Southwest and one of the most varied and diverse city locations ever built for a Saints Row game. Three friends join you on your incredible journey to become self made. Neenah, the driver and mechanic with Los Panteros, Kevin who is a DJ and a member of The Idols, and Eli who came to Santo Ileso to make his fortune as an entrepreneur. You play as The Boss and get to decide who you want to be, while building your very own criminal empire. Along the way you must take on three brutal enemy factions who currently control Santo Ileso: Los Panteros are the muscle and the power, The Idols are motivated by fame and notoriety, and Marshall Defense Technologies are a private military conglomerate. Players will be able to enjoy seamless and untethered two-player co-op together, whether they’re playing on the PS4 or PS5. In terms of PS5 specifics, we’re implementing features for next-generation consoles and can’t wait to divulge details closer to the launch of the game. Collapse",65,mixed or average reviews,39,9,26,4,3.0,generally unfavorable reviews,203.0,19.0,10.0,44.0,"Action Adventure, Open-World",2,M,"#100 Best Xbox Series X Game of 2022
#17 Most Discussed Xbox Series X Game of 2022"
resident-evil-village-winters-expansion,https://www.metacritic.com/game/xbox-series-x/resident-evil-village-winters-expansion,Capcom,Capcom,"Oct 28, 2022","PC, PlayStation 4, PlayStation 5, Stadia, Switch, Xbox One","New Content in the Winters' Expansion:

- Third Person Mode - Allows you to enjoy the main game from a third-person perspective. - The Mercenaries Additional Orders - Adds new playable characters and stages. - Shadows of Rose - Introduces a new story with Ethan's daughter Rose as the







… Expand",65,mixed or average reviews,7,2,5,0,1.8,overwhelming dislike,14.0,1.0,0.0,1.0,"Action Adventure, Survival",,,#90 Most Discussed Xbox Series X Game of 2022
the-falconeer,https://www.metacritic.com/game/xbox-series-x/the-falconeer,Wired Productions,Tomas Sala,"Nov 10, 2020","PC, Xbox One","Generations of poisonous decisions and treason swirl in the deep, as factions collide. Become the Falconeer and soar through the skies aboard a devastatingly powerful Warbird. Uncover secrets lost to the sea as you join or oppose different factions and clans scattered throughout The Great Ursee. Take advantage of multiple Falconeer classes with individual stats, weapons and warbirds that can be upgraded through winning battles, completing quests, discovering secrets, or applying Mutagens or Chants. Use ocean thermals and energy to dive, dodge, barrel-roll, and twist to gain an advantage. The Falconeer is an open-world air combat game, featuring fast, brutal aerial dogfights and deep exploration of an incredible fantasy open-world set not only above the clouds, but also amongst the waves and down through the sunken, ocean depths. Collapse",65,mixed or average reviews,34,5,29,0,5.0,mixed or average reviews,63.0,15.0,2.0,13.0,"Simulation, Flight, Combat",No Online Multiplayer,T,"#16 Best Xbox Series X Game of 2020
#7 Most Discussed Xbox Series X Game of 2020"
martha-is-dead,https://www.metacritic.com/game/xbox-series-x/martha-is-dead,Wired Productions,LKA,"Feb 24, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","Martha Is Dead is a dark first-person psychological thriller, set in 1944 Italy, that blurs the lines between reality, superstition and the tragedy of war.",65,mixed or average reviews,28,12,11,5,7.1,mixed or average reviews,32.0,9.0,4.0,1.0,"Adventure, 3D, First-Person",No Online Multiplayer,M,#51 Most Discussed Xbox Series X Game of 2022
industria,https://www.metacritic.com/game/xbox-series-x/industria,Headup Games,Bleakmill,"Jun 9, 2022","PC, PlayStation 5, Xbox One","
Berlin, 9th November 1989: The streets are full of people. After four decades of division, thousands of cars are rolling across the inner-German border. The Wall is finally open!

At the same time a man disappears in a secret research facility near East Berlin. His goodbye message reaches you too late. You drive back to the office, where the State Security has already destroyed all records of the research project. The complex is deserted and empty.

The search for Walter takes you deep into the center of the facility - right into the heart of the universe, where time seems to stand still. The dark secret lurks - well hidden - behind the curtain. In the end, it is horrible insights and the questions of responsibility that make you dive deeper and deeper into a strange, surreal yet familiar world. Collapse",65,mixed or average reviews,9,3,5,1,8.0,generally favorable reviews,4.0,1.0,1.0,0.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,T,#97 Most Discussed Xbox Series X Game of 2022
scorn,https://www.metacritic.com/game/xbox-series-x/scorn,"Ebb Software , Kepler Interactive",Ebb Software,"Oct 14, 2022",PC,"Scorn is an atmospheric first person horror adventure game set in a nightmarish universe of odd forms and somber tapestry. It is designed around an idea of ""being thrown into the world"". Isolated and lost inside this dream-like world you will explore different interconnected regions in a non-linear fashion. The unsettling environment is a character itself. Every location contains its own theme (story), puzzles and characters that are integral in creating a cohesive lived in world. Throughout the game you will open up new areas, acquire different skill sets, weapons, various items and try to comprehend the sights presented to you. Collapse",64,mixed or average reviews,16,6,8,2,7.0,mixed or average reviews,275.0,85.0,12.0,38.0,"Action Adventure, General",No Online Multiplayer,M,#10 Most Discussed Xbox Series X Game of 2022
gotham-knights,https://www.metacritic.com/game/xbox-series-x/gotham-knights,"Warner Bros. Interactive Entertainment , Warner Bros. Games","WB Games Montreal, Warner Bros. Games Montreal","Oct 21, 2022","PC, PlayStation 5","Batman is dead. It is now up to the Batman Family - Batgirl, Nightwing, Red Hood and Robin - to protect Gotham City, bring hope to its citizens, discipline to its cops, and fear to its criminals. You must evolve into the new Dark Knight and save Gotham from chaos. Your legacy begins now. Step into the Knight. Gotham Knights is a brand-new open world, third-person action RPG featuring the Batman Family as players step into the roles of Batgirl, Nightwing, Red Hood and Robin, a new guard of trained DC Super Heroes who must rise up as the protectors of Gotham City in the wake of Batman's death. An expansive, criminal underworld has swept through the streets of Gotham, and it is now up to these new heroes to protect the city, bring hope to its citizens, discipline to its cops and fear to its criminals. Players must save Gotham from descent into chaos and reinvent themselves into their own version of the Dark Knight. Collapse",64,mixed or average reviews,30,14,12,4,3.9,generally unfavorable reviews,214.0,30.0,16.0,39.0,"Action Adventure, Open-World",2,T,#14 Most Discussed Xbox Series X Game of 2022
greak-memories-of-azur,https://www.metacritic.com/game/xbox-series-x/greak-memories-of-azur,"Team17 , Sold Out",Navegante Entertainment,"Aug 17, 2021","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Greak: Memories of Azur is a side scrolling single-player game with hand-drawn animations. You will take the role of three siblings: Greak, Adara and Raydel to guide them through the lands of Azur. Alternate control between them and use their unique abilities to escape from the Urlag invasion.",64,mixed or average reviews,9,1,7,1,tbd,no user score yet,1.0,1.0,1.0,1.0,"Action, Action Adventure, General, Platformer, Metroidvania",No Online Multiplayer,E10+,"#71 Best Xbox Series X Game of 2021
#68 Most Discussed Xbox Series X Game of 2021"
dynasty-warriors-9-empires,https://www.metacritic.com/game/xbox-series-x/dynasty-warriors-9-empires,Koei Tecmo Games,Koei Tecmo Games,"Feb 15, 2022","PC, PlayStation 4, PlayStation 5, Stadia, Switch, Xbox One","Empires, a unique ""Romance of the Three Kingdoms"" experience. Dramatic stories of officers on different sides. All 94 officers who have appeared in DYNASTY WARRIORS 9 are playable. In addition, players can control all 700 common officers. A major change from previous series titles, areas around castles become battlefields, evolving into “Storming the Castle” instances. Employ strategic Secret Plans and balance Army Affinity to break through the enemy's gate. Defeat the enemy commander in Decisive Battle mode to claim victory of the castle. The Empires series' signature domestic system is back. With a high degree of flexibility, set long and mid term kingdom goals, recruit new officers, procure logistics, and execute a variety of military, economic and diplomatic commands to strive to unify China. Collapse",64,mixed or average reviews,7,1,6,0,8.8,generally favorable reviews,254.0,2.0,0.0,4.0,"Action, Beat-'Em-Up, 3D",No Online Multiplayer,T,#71 Most Discussed Xbox Series X Game of 2022
battlefield-2042,https://www.metacritic.com/game/xbox-series-x/battlefield-2042,Electronic Arts,EA DICE,"Nov 12, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","Battlefield 2042 marks the return to the iconic all-out warfare of the franchise. Adapt and overcome dynamically-changing battlegrounds with the help of your squad and a cutting-edge arsenal. With support for 128 players*, prepare for unprecedented scale on vast environments. Take on massive… Expand",64,mixed or average reviews,17,3,11,3,2.3,generally unfavorable reviews,636.0,40.0,22.0,245.0,"Action, Shooter, First-Person, Tactical",64,M,"#72 Best Xbox Series X Game of 2021
#6 Most Discussed Xbox Series X Game of 2021"
vampire-the-masquerade---swansong,https://www.metacritic.com/game/xbox-series-x/vampire-the-masquerade---swansong,Nacon,Big Bad Wolf,"Jun 14, 2022","PC, PlayStation 4, PlayStation 5, Xbox One","What if vampires were real? What if these bloodthirsty predators lived hidden among us, meticulously and skilfully hatching ancient conspiracies? And what if you became one of them? In Vampire: The Masquerade - Swansong, you play as these alluring monsters in a sophisticated world where the






… Expand",62,mixed or average reviews,13,4,8,1,4.1,generally unfavorable reviews,17.0,0.0,1.0,4.0,"Role-Playing, Western-Style",No Online Multiplayer,M,#74 Most Discussed Xbox Series X Game of 2022
hood-outlaws-legends,https://www.metacritic.com/game/xbox-series-x/hood-outlaws-legends,Focus Home Interactive,Sumo Newcastle,"May 7, 2021","PC, PlayStation 4, PlayStation 5, Xbox One","In a violent, medieval world, outplay rival gangs in intense PvPvE multiplayer heists. Moving in stealth to steal treasures unseen or dominating through loud and brutal combat, only the best will escape with hard-earned riches.",62,mixed or average reviews,9,1,7,1,4.4,generally unfavorable reviews,5.0,0.0,0.0,1.0,"Action Adventure, General",8,M,"#73 Best Xbox Series X Game of 2021
#79 Most Discussed Xbox Series X Game of 2021"
sonic-frontiers,https://www.metacritic.com/game/xbox-series-x/sonic-frontiers,Sega,"Sega, Sonic Team","Nov 8, 2022","PC, PlayStation 4, PlayStation 5, Switch, Xbox One","Worlds collide in Sonic the Hedgehog's newest adventure. Accelerate to new heights and experience the thrill of high velocity open-zone freedom. Battle powerful enemies as you speed through the Starfall Islands - landscapes brimming with dense forests, overflowing waterfalls, sizzling deserts and more. Collapse",61,mixed or average reviews,12,3,8,1,8.3,generally favorable reviews,370.0,140.0,7.0,8.0,"Action Adventure, General, Open-World, Action, Platformer, 3D",No Online Multiplayer,E10+,#6 Most Discussed Xbox Series X Game of 2022
monster-energy-supercross---the-official-videogame-4,https://www.metacritic.com/game/xbox-series-x/monster-energy-supercross---the-official-videogame-4,"Koch Media , Milestone S.r.l",Milestone S.r.l,"Mar 11, 2021","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One","Cross is Super Again! The official videogame of the Monster Energy AMA Supercross Championship is back with its fourth edition, the most extreme ever!",61,mixed or average reviews,8,1,5,2,5.5,mixed or average reviews,6.0,1.0,0.0,2.0,"Racing, Arcade, Automobile",16,E,"#74 Best Xbox Series X Game of 2021
#70 Most Discussed Xbox Series X Game of 2021"
fatal-frame-maiden-of-black-water,https://www.metacritic.com/game/xbox-series-x/fatal-frame-maiden-of-black-water,Koei Tecmo Games,Koei Tecmo Games,"Oct 28, 2021","PC, PlayStation 4, PlayStation 5, Switch, Wii U, Xbox One","
The Fatal Frame series lives again!

Fatal Frame: Maiden of Black Water is comprised of three interconnected stories that converge to uncover the truth behind a recent string of tragic deaths in a forest marred by a history of suicides. As one of three people with the power of the Camera Obscura and the ability to see the shadows of those spirited away, youll explore the ruins of an eerie inn, a shrine filled with life-size dolls, and a lake full of dead priestesses. Each shadowy location is connected by a stream of water flowing throughout the mountain, and this once holy water is tied to the darkest mystery of allthe history of death and darkness on Mt. Hikami.

Features:

* Survive this horrifying new entry in the Fatal Frame series
* Explore sinister locales like an underground cave for human sacrifices and a shrine for life-sized dolls
* Use the Wii U GamePad controller as your Camera Obscurayour only defense against fatal ghosts
* Mt. Hikami is coursing with inexplicably dangerous water; stay dry or die
* Investigate and stay alive on the deadly Mt. Hikami Collapse",60,mixed or average reviews,9,0,8,1,8.9,generally favorable reviews,279.0,5.0,0.0,0.0,"Action Adventure, Survival",No Online Multiplayer,M,"#75 Best Xbox Series X Game of 2021
#59 Most Discussed Xbox Series X Game of 2021"
